Symbol,ArzeshKole,userid,tradedate,karmozd
اپال,7640000,40383,7/4/2021,23226
سرچشمه,34950000,40390,7/4/2021,106248
سرچشمه,6990000,40390,7/4/2021,21250
کویر,22158240,40674,7/4/2021,67361
کویر,21359000,40674,7/4/2021,64931
اپال,7640000,40383,7/4/2021,23226
اپال,73114800,40383,7/4/2021,222269
کویر,154804520,40674,7/4/2021,470606
کویر,57172500,40674,7/4/2021,173804
افرا,5035000,21062,7/4/2021,15306
اپال,1508900,40383,7/4/2021,4587
اپال,7640000,40383,7/4/2021,23226
ضشنا8003,55800000,15962,7/4/2021,44640
فملی,5012550,69812,7/4/2021,15238
غگل,22696184,30847,7/4/2021,68996
فتوسا,49773750,20527,7/4/2021,151312
اپال,7640000,40383,7/4/2021,23226
شپنا,5202150,20818,7/4/2021,15815
ستران,117093600,31807,7/4/2021,355965
رمپنا,10544000,70163,7/4/2021,32054
کویر,140717500,40674,7/4/2021,427781
کویر,197890000,40674,7/4/2021,601586
شپنا,132369460,27251,7/4/2021,402403
شپنا,11860000,27251,7/4/2021,36054
شپنا,59300000,27251,7/4/2021,180272
شپنا,17671400,27251,7/4/2021,53721
شپنا,15999140,27251,7/4/2021,48637
سشمال,11774000,9863,7/4/2021,35793
سشمال,6728000,9863,7/4/2021,20453
خموتور,19535500,13127,7/4/2021,59388
اپال,15280000,40383,7/4/2021,46451
کویر,145863840,40674,7/4/2021,443426
کویر,31749120,40674,7/4/2021,96517
کویر,49608000,40674,7/4/2021,150808
زاگرس,120175000,31769,7/4/2021,365332
اپال,25689500,40383,7/4/2021,78096
اپال,7640000,40383,7/4/2021,23226
شپنا,87265880,27251,7/4/2021,265288
شپنا,106740000,27251,7/4/2021,324490
شپنا,11860000,27251,7/4/2021,36054
شپنا,31334120,27251,7/4/2021,95256
اپال,5290700,40383,7/4/2021,16084
اپال,2349300,40383,7/4/2021,7142
اپال,7640000,40383,7/4/2021,23226
ستران,91406400,31807,7/4/2021,277875
خاور,62908516,12812,7/4/2021,191242
خاور,39659392,12812,7/4/2021,120565
خاور,7928892,12812,7/4/2021,24104
خاور,7466000,12812,7/4/2021,22697
خاور,144093800,12812,7/4/2021,438045
اپال,7640000,40383,7/4/2021,23226
اپال,7640000,40383,7/4/2021,23226
کویر,252945000,40674,7/4/2021,768953
وملی,153320000,690,7/4/2021,466093
سرچشمه,13420800,40390,7/4/2021,40799
کویر,84816640,40674,7/4/2021,257843
کویر,147562240,40674,7/4/2021,448589
شستا,7133500,8951,7/4/2021,21686
خاور,49701162,17592,7/4/2021,151092
سرچشمه,155737200,40390,7/4/2021,473441
سرچشمه,244650000,40390,7/4/2021,743736
سرچشمه,230670000,40390,7/4/2021,701237
سرچشمه,76890000,40390,7/4/2021,233746
سرچشمه,62280900,40674,7/4/2021,189334
اپال,7640000,40383,7/4/2021,23226
کویر,8937500,40674,7/4/2021,27170
کویر,24804000,40674,7/4/2021,75404
کویر,137800000,40674,7/4/2021,418912
اپال,7640000,40383,7/4/2021,23226
اپال,1910000,40383,7/4/2021,5806
شخارک,29869700,31769,7/4/2021,90804
شخارک,6908300,31769,7/4/2021,21001
اپال,7640000,40383,7/4/2021,23226
کویر,10335000,40674,7/4/2021,31418
کویر,46411040,40674,7/4/2021,141090
اپال,7640000,40383,7/4/2021,23226
شستا,64750000,4655,7/4/2021,196840
اپال,7640000,40383,7/4/2021,23226
آ س پ,9911000,22283,7/4/2021,30129
وساخت,202200000,117,7/4/2021,614688
آ س پ,9911000,22283,7/4/2021,30129
آ س پ,29733000,22283,7/4/2021,90388
کویر,151552620,40674,7/4/2021,460720
کویر,191499390,40674,7/4/2021,582158
کویر,116980570,40674,7/4/2021,355621
کویر,9887430,40674,7/4/2021,30058
اپال,3820000,40383,7/4/2021,11613
شخارک,47712000,31769,7/4/2021,145044
کویر,11294010,40674,7/4/2021,34334
اپال,7640000,40383,7/4/2021,23226
ذوب,254692500,41085,7/4/2021,774265
ذوب,14052000,41085,7/4/2021,42718
ذوب,82555500,41085,7/4/2021,250969
اپال,7640000,40383,7/4/2021,23226
سرچشمه,118830000,40674,7/4/2021,361243
اپال,7640000,40383,7/4/2021,23226
اپال,1088700,40383,7/4/2021,3310
چخزر,36310000,19024,7/4/2021,110382
اپال,57300000,40383,7/4/2021,174192
اپال,439300,40383,7/4/2021,1335
اپرداز,16056000,40674,7/4/2021,48810
اپال,3896400,40383,7/4/2021,11845
فولاد,5060000,24558,7/4/2021,15382
فولاد,7772160,24558,7/4/2021,23627
اپال,7640000,40383,7/4/2021,23226
وآوا,270468800,19780,7/4/2021,822225
اپال,88146500,40383,7/4/2021,267965
کویر,39796640,40674,7/4/2021,120982
کویر,12829180,40674,7/4/2021,39001
کویر,605880,40674,7/4/2021,1842
کویر,222344190,40674,7/4/2021,675926
کویر,191981340,40674,7/4/2021,583623
وآوا,54530000,19780,7/4/2021,165771
اپال,14611500,40383,7/4/2021,44419
وآوا,2072140,19780,7/4/2021,6299
فولاد,3764640,24558,7/4/2021,11445
اپال,2865000,40383,7/4/2021,8710
دلقما,16225000,1037,7/4/2021,49324
وآوا,163699060,19780,7/4/2021,497645
کویر,63631170,40674,7/4/2021,193439
کویر,74068830,40674,7/4/2021,225169
اپال,7640000,40383,7/4/2021,23226
اپال,7640000,40383,7/4/2021,23226
کویر,5516000,40674,7/4/2021,16769
اپال,6933300,40383,7/4/2021,21077
اپال,706700,40383,7/4/2021,2148
شبریز,307900,19402,7/4/2021,936
شبریز,4618500,19402,7/4/2021,14040
کویر,5516000,40674,7/4/2021,16769
شبریز,5544000,19402,7/4/2021,16854
کویر,3088960,40674,7/4/2021,9390
اپال,19100,40383,7/4/2021,58
شبریز,184800000,19402,7/4/2021,561792
اپال,7640000,40383,7/4/2021,23226
وبصادر,49794268,41085,7/4/2021,151375
وبصادر,73481320,41085,7/4/2021,223383
وبصادر,6360000,41085,7/4/2021,19334
وبصادر,202992120,41085,7/4/2021,617096
ورنا,19560546,1081,7/4/2021,59464
کویر,4915890,40674,7/4/2021,14944
اپال,114600000,40383,7/4/2021,348384
خپارس,29453250,14822,7/4/2021,89538
اپال,5730000,40383,7/4/2021,17419
اپال,7640000,40383,7/4/2021,23226
وآوا,50149200,688,7/4/2021,152454
کویر,13191660,40674,7/4/2021,40103
کویر,105781140,40674,7/4/2021,321575
کویر,306740520,40674,7/4/2021,932491
وساخت,202000000,117,7/4/2021,614080
شبریز,7700000,19402,7/4/2021,23408
کویر,2427040,40674,7/4/2021,7378
کرمان,8559144,30847,7/4/2021,26020
کرمان,17749740,30847,7/4/2021,53959
کرمان,12120000,30847,7/4/2021,36845
کرمان,12120000,30847,7/4/2021,36845
خپارس,135184250,14822,7/4/2021,410960
خپارس,10849000,14822,7/4/2021,32981
خپارس,45680000,14822,7/4/2021,138867
خپارس,5253200,14822,7/4/2021,15970
خپارس,1798650,14822,7/4/2021,5468
کویر,45441000,40674,7/4/2021,138141
تبرک,23987040,30626,7/4/2021,72921
فاذر,13030000,12058,7/4/2021,39611
شبریز,12628000,19402,7/4/2021,38389
سرچشمه,34950000,40674,7/4/2021,106248
کویر,65682900,40674,7/4/2021,199676
کویر,202790790,40674,7/4/2021,616484
کویر,274236800,40674,7/4/2021,833680
کویر,220118720,40674,7/4/2021,669161
کویر,562168750,40674,7/4/2021,1708993
کویر,24745740,40674,7/4/2021,75227
سصوفی,2665600,12058,7/4/2021,8103
کویر,6895000,40674,7/4/2021,20961
کویر,27580000,40674,7/4/2021,83843
کویر,34500000,40674,7/4/2021,104880
سصوفی,7840000,12058,7/4/2021,23834
سصوفی,5174400,12058,7/4/2021,15730
سشمال,8400000,18866,7/4/2021,25536
کویر,5516000,40674,7/4/2021,16769
کویر,63434000,40674,7/4/2021,192839
ورنا,8682000,1081,7/4/2021,26393
کویر,252761040,40674,7/4/2021,768394
کویر,100910600,40674,7/4/2021,306768
کویر,372772400,40674,7/4/2021,1133228
خاور,231446000,12812,7/4/2021,703596
کویر,68850000,40674,7/4/2021,209304
کویر,68850000,40674,7/4/2021,209304
کویر,20700000,40674,7/4/2021,62928
کویر,5520000,40674,7/4/2021,16781
کویر,13800000,40674,7/4/2021,41952
سرچشمه,11928000,40390,7/4/2021,36261
کویر,28980000,40674,7/4/2021,88099
شبریز,22786820,19402,7/4/2021,69272
سرچشمه,482939100,40674,7/4/2021,1468135
کویر,68950000,40674,7/4/2021,209608
کویر,68950000,40674,7/4/2021,209608
کویر,68950000,40674,7/4/2021,209608
کویر,31965220,40674,7/4/2021,97174
کویر,37011600,40674,7/4/2021,112515
کویر,3008400,40674,7/4/2021,9146
کویر,41430000,40674,7/4/2021,125947
کویر,24609420,40674,7/4/2021,74813
وآوا,29212176,688,7/4/2021,88805
وآوا,25267824,688,7/4/2021,76814
کویر,20963580,40674,7/4/2021,63729
کویر,48121240,40674,7/4/2021,146289
وآوا,9806400,688,7/4/2021,29811
خمحرکه,10404840,14822,7/4/2021,31631
خمحرکه,8061240,14822,7/4/2021,24506
خمحرکه,141475170,14822,7/4/2021,430085
خمحرکه,2208750,14822,7/4/2021,6715
غپاک,79704900,117,7/4/2021,242303
غپاک,97651840,117,7/4/2021,296862
بوعلی,23450000,26821,7/4/2021,71288
غپاک,38574300,117,7/4/2021,117266
غپاک,5538000,117,7/4/2021,16836
غپاک,7455000,117,7/4/2021,22663
سپاس,10158000,57693,7/4/2021,1524
غپاک,5282400,117,7/4/2021,16058
غپاک,22705800,117,7/4/2021,69026
فلامی,28750000,13246,7/4/2021,87400
افق,6969000,17250,7/4/2021,21186
ومدیر,9792000,26224,7/4/2021,29768
برکت,497020500,24976,7/4/2021,1510942
وآرین,18678000,70163,7/4/2021,56781
غپاک,79518150,117,7/4/2021,241735
وآوا,20157600,688,7/4/2021,61279
غپاک,6067650,117,7/4/2021,18446
غپاک,10645000,117,7/4/2021,32361
غپاک,89737350,117,7/4/2021,272802
غپاک,96526080,117,7/4/2021,293439
غپاک,51369920,117,7/4/2021,156165
ومدیر,409100,26224,7/4/2021,1244
غپاک,21535360,117,7/4/2021,65467
غپاک,106400000,117,7/4/2021,323456
غپاک,106350000,117,7/4/2021,323304
غپاک,106350000,117,7/4/2021,323304
قرن,99382730,30255,7/4/2021,302123
غپاک,90312500,117,7/4/2021,274550
غپاک,106250000,117,7/4/2021,323000
شگویا,64764450,70238,7/4/2021,196884
شگویا,12946488,70238,7/4/2021,39357
شگویا,193960000,70238,7/4/2021,589638
شگویا,5818800,70238,7/4/2021,17689
شگویا,26956300,70238,7/4/2021,81947
شگویا,77600000,70238,7/4/2021,235904
شگویا,37665100,70238,7/4/2021,114502
شگویا,23086000,70238,7/4/2021,70181
شگویا,11640000,70238,7/4/2021,35386
شگویا,7760000,70238,7/4/2021,23590
شگویا,5897600,70238,7/4/2021,17929
شگویا,5335000,70238,7/4/2021,16218
شگویا,116400000,70238,7/4/2021,353856
شگویا,29100000,70238,7/4/2021,88464
شگویا,12008600,70238,7/4/2021,36506
دانا,10341500,8464,7/4/2021,31438
دانا,9640000,8464,7/4/2021,29306
شگویا,50440000,70238,7/4/2021,153338
غپاک,86580800,117,7/4/2021,263206
شگویا,12416000,70238,7/4/2021,37745
شگویا,275965000,70238,7/4/2021,838934
لپارس,7094000,28485,7/4/2021,21566
رمپنا,6760530,32025,7/4/2021,20552
شتران,35951280,70238,7/4/2021,109292
شتران,5520000,70238,7/4/2021,16781
شتران,46000000,70238,7/4/2021,139840
شتران,230000000,70238,7/4/2021,699200
شتران,32365600,70238,7/4/2021,98391
شتران,114034000,70238,7/4/2021,346663
شتران,4692000,70238,7/4/2021,14264
شتران,9384000,70238,7/4/2021,28527
شتران,442014000,70238,7/4/2021,1343723
رمپنا,6469470,32025,7/4/2021,19667
غپاک,105600000,117,7/4/2021,321024
غپاک,9917000,117,7/4/2021,30148
غپاک,63300000,117,7/4/2021,192432
غپاک,78639700,117,7/4/2021,239065
غپاک,5760300,117,7/4/2021,17511
غپاک,63300000,117,7/4/2021,192432
غپاک,13715000,117,7/4/2021,41694
غپاک,165445100,117,7/4/2021,502953
غپاک,5148400,117,7/4/2021,15651
نوری,45005000,18213,7/4/2021,136815
نوری,58050000,30655,7/4/2021,176472
شتران,4085100,70238,7/4/2021,12419
شتران,6433000,70238,7/4/2021,19556
شتران,449466000,70238,7/4/2021,1366377
غپاک,12660000,117,7/4/2021,38486
نوری,2160000,30655,7/4/2021,6566
غپاک,10550000,117,7/4/2021,32072
غپاک,5169500,117,7/4/2021,15715
غپاک,19517500,117,7/4/2021,59333
غپاک,6414400,117,7/4/2021,19500
نوری,10801200,18213,7/4/2021,32836
غپاک,21311000,117,7/4/2021,64785
غپاک,5275000,117,7/4/2021,16036
تاپیکو,378900000,70238,7/4/2021,1151856
غپاک,87733800,117,7/4/2021,266711
غپاک,105350000,117,7/4/2021,320264
غپاک,13147680,117,7/4/2021,39969
تاپیکو,227340000,70238,7/4/2021,691114
غپاک,7564130,117,7/4/2021,22995
فتوسا,6084400,14919,7/4/2021,18497
فتوسا,442800,14919,7/4/2021,1346
فتوسا,459200,14919,7/4/2021,1396
فتوسا,442800,14919,7/4/2021,1346
فتوسا,442800,14919,7/4/2021,1346
فتوسا,3608000,14919,7/4/2021,10968
غپاک,69720630,117,7/4/2021,211951
غگلپا,57940000,30847,7/4/2021,176138
غپاک,42140000,117,7/4/2021,128106
غپاک,6531700,117,7/4/2021,19856
کویر,42730300,40674,7/4/2021,129900
ومدیر,6321745,54303,7/4/2021,19218
ومدیر,1492240,54303,7/4/2021,4536
ومدیر,1492240,54303,7/4/2021,4536
ومدیر,1492240,54303,7/4/2021,4536
ومدیر,1492240,54303,7/4/2021,4536
ومدیر,1492240,54303,7/4/2021,4536
ومدیر,1492240,54303,7/4/2021,4536
ومدیر,1488185,54303,7/4/2021,4524
ومدیر,1488185,54303,7/4/2021,4524
ومدیر,7696390,54303,7/4/2021,23397
بزاگرس,9138000,12058,7/4/2021,27780
خزامیا,47558690,12017,7/4/2021,144578
خزامیا,62900000,12017,7/4/2021,191216
حفاری,11172450,1444,7/4/2021,33964
خگستر,469892484,14916,7/4/2021,1428473
خگستر,25560000,14916,7/4/2021,77702
خگستر,15747516,14916,7/4/2021,47872
فتوسا,6604000,14919,7/4/2021,20076
شتران,92200000,506,7/4/2021,280288
اپرداز,17721810,40674,7/4/2021,53874
خزامیا,38614310,12017,7/4/2021,117388
خچرخش,5183200,70369,7/4/2021,15757
خزامیا,414523960,13240,7/4/2021,1260153
خزامیا,461981630,13240,7/4/2021,1404424
خزامیا,264224030,13240,7/4/2021,803241
خزامیا,296422540,13240,7/4/2021,901125
شپنا,361800000,27251,7/4/2021,1099872
کویر,20111600,40674,7/4/2021,61139
حفاری,20794050,1444,7/4/2021,63214
خزامیا,6290000,13240,7/4/2021,19122
خزامیا,62900000,13240,7/4/2021,191216
کویر,10507900,40674,7/4/2021,31944
خزامیا,6330000,13240,7/4/2021,19243
خزامیا,27219000,13240,7/4/2021,82746
خزامیا,48741000,13240,7/4/2021,148173
شبهرن,10525560,617,7/4/2021,31998
خزامیا,5291880,13240,7/4/2021,16087
خزامیا,259530,13240,7/4/2021,789
خزامیا,8882340,13240,7/4/2021,27002
خزامیا,3170000,13240,7/4/2021,9637
خزامیا,494520000,13240,7/4/2021,1503341
خزامیا,93457940,13240,7/4/2021,284112
دیرانح,101880000,12017,7/4/2021,309715
دماوند,8100900,2061,7/4/2021,24627
بورس,30790000,8465,7/4/2021,93602
امید,29950000,3197,7/4/2021,91048
ونیکی,3505310,14506,7/4/2021,10656
ونیکی,190694690,14506,7/4/2021,579712
خکاوه,185200000,259,7/4/2021,563008
خگستر,244097140,14916,7/4/2021,742055
خگستر,218440600,14916,7/4/2021,664059
خگستر,55462260,14916,7/4/2021,168605
سپاس,101580000,57693,7/4/2021,15237
شسینا,4736340,8464,7/4/2021,14398
وبملت,7982000,30125,7/4/2021,24265
خساپا,378200000,31200,7/4/2021,1149728
افق,29197500,31315,7/4/2021,88760
افق,39502500,31315,7/4/2021,120088
شاوان,19093440,9863,7/4/2021,58044
ثفارس,6103680,24558,7/4/2021,18555
ثفارس,1378160,24558,7/4/2021,4190
وآوا,6891720,20818,7/4/2021,20951
فملی,47686920,1301,7/4/2021,144968
فملی,2009010,1301,7/4/2021,6107
مفاخر,6179250,21062,7/4/2021,18785
افق,14474600,31315,7/4/2021,44003
افق,480200,31315,7/4/2021,1460
وبصادر,6537000,17258,7/4/2021,19872
وبصادر,71091980,17258,7/4/2021,216120
وبصادر,10900000,17258,7/4/2021,33136
افق,87053400,31315,7/4/2021,264642
افق,20717200,31315,7/4/2021,62980
غپاک,45475500,117,7/4/2021,138246
شبهرن,222400000,506,7/4/2021,676096
وبصادر,20468020,17258,7/4/2021,62223
دارا یکم,5785700,1071,7/4/2021,5496
غپاک,82324500,117,7/4/2021,250266
فتوسا,447758430,28166,7/4/2021,1361186
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,456680,28166,7/4/2021,1388
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,456680,28166,7/4/2021,1388
فتوسا,456680,28166,7/4/2021,1388
فتوسا,440370,28166,7/4/2021,1339
فتوسا,16310,28166,7/4/2021,50
فتوسا,440370,28166,7/4/2021,1339
فتوسا,456680,28166,7/4/2021,1388
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,16750370,28166,7/4/2021,50921
فتوسا,456680,28166,7/4/2021,1388
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,440370,28166,7/4/2021,1339
فتوسا,339443720,28166,7/4/2021,1031909
ومدیر,79481250,1848,7/4/2021,241623
ومدیر,1490400,1848,7/4/2021,4531
ومدیر,28350,1848,7/4/2021,86
خساپا,95255905,19932,7/4/2021,289578
خساپا,50541342,19932,7/4/2021,153646
خساپا,154842753,19932,7/4/2021,470722
برکت,98136000,12017,7/4/2021,298333
فتوسا,25772100,24528,7/4/2021,78347
غپاک,33389280,117,7/4/2021,101503
غپاک,64654560,117,7/4/2021,196550
اپرداز,5241600,69929,7/4/2021,15934
اپرداز,5071250,69929,7/4/2021,15417
اپرداز,11887370,69929,7/4/2021,36138
اپرداز,61185000,69929,7/4/2021,186002
اپرداز,407900000,69929,7/4/2021,1240016
اپرداز,138108000,69929,7/4/2021,419848
اپرداز,102000000,69929,7/4/2021,310080
غپاک,172787400,117,7/4/2021,525274
اپرداز,58303200,69929,7/4/2021,177242
حکشتی,6640000,21868,7/4/2021,20186
غپاک,6584400,117,7/4/2021,20017
غبهنوش,6547000,8811,7/4/2021,19903
غبهنوش,58923000,8811,7/4/2021,179126
شبهرن,78958770,506,7/4/2021,240035
شبهرن,19164750,506,7/4/2021,58261
فاسمین,169563880,31315,7/4/2021,515474
غپاک,20050560,117,7/4/2021,60954
غپاک,64909440,117,7/4/2021,197325
غپاک,28737720,117,7/4/2021,87363
غپاک,91332000,117,7/4/2021,277649
غپاک,30819240,117,7/4/2021,93690
مفاخر,44809200,22628,7/4/2021,136220
شبهرن,12221000,506,7/4/2021,37152
کرماشا,5992000,17582,7/4/2021,18216
کرماشا,5061150,17582,7/4/2021,15386
کرماشا,5625000,17582,7/4/2021,17100
کرماشا,262570000,17582,7/4/2021,798213
کرماشا,188500000,17582,7/4/2021,573040
